date,ticker,side,ret
2021-05-28,FFG,long,-0.06563358782632056
2021-05-28,NBLX,long,0.0829014143856015
2021-05-28,TCS,long,3.01655963846376
2021-05-28,TCSGQ,long,3.0165707527470325
2021-05-28,ZVO,long,-0.4061925639138746
2021-05-28,NETI,long,0.4371044810212046
2021-05-28,WTRE_old,long,1.1831250190734863
2021-05-28,MITO,long,-0.005469720290365743
2021-05-28,LCYAU,long,0.1675126451400275
2021-05-28,STWO,long,-0.017857173267676107
2021-05-28,GLOP,long,0.07759292736881651
2021-05-28,GLOG,long,0.5324635697157425
2021-05-28,STWOU,long,-0.030596354109105994
2021-05-28,GNFT,long,-0.17416982568166017
2021-05-28,SWIR,long,0.06502400994275681
2021-05-28,FSRVW,long,-0.012388918877379584
2021-05-28,DCRBW,long,-0.129904301184261
2021-05-28,SILED,long,-0.3340209958338818
2021-05-28,SRACW,long,-0.6276073378649619
2021-05-28,ELMWQ,long,-0.572606164031407
2021-05-28,DMS,long,-0.11814806215500728
2021-05-28,NFH,long,0.29677475066159986
2021-05-28,GXGX,long,-0.08790647196672419
2021-05-28,ARKOW,long,0.5574132213663969
2021-05-28,LPTX,long,-0.2985444527987411
2021-05-28,LVOX,long,-0.03667423766800293
2021-05-28,NGACW,long,-0.16385909020052203
2021-05-28,JRJC,long,0.14397602903811846
2021-05-28,BFRA,long,-0.038330762531824325
2021-05-28,HECCU,long,-0.09491922832521282
2021-05-28,JT,long,-0.15618336432842872
2021-05-28,RADA,long,0.19565052098185998
2021-05-28,MTL,long,0.060890608037843075
2021-05-28,GOGL_old,long,1.1461704498275842
2021-05-28,ELMS,long,-0.27753646332405446
2021-05-28,BFAGY,long,-0.052564541471032955
2021-05-28,BKCC,long,0.544783077383824
2021-05-28,AONE,long,-0.06392939847242252
2021-05-28,NYMX,long,-0.4105191575550803
2021-05-28,SBG,long,-0.023459736027006683
2021-05-28,LINX,long,0.004387009011526111
2021-05-28,BCSF-RW,long,0.31065293399641014
2021-05-28,CCAC,long,-0.059478355425548024
2021-05-28,ARD,long,0.43074661054545293
2021-05-28,ANTE,long,0.4611871982072664
2021-05-28,MAG,long,0.047268626412437786
2021-05-28,ITPOF,long,0.2832824017276787
2021-05-28,ARYA,long,-0.0511612011065935
2021-05-28,FSRV,long,0.0478175371629066
2021-05-28,FIIIU,long,-0.27707236326538187
2021-05-28,SCTY_old,long,-0.3353981670563523
2021-05-28,JRJCY,long,0.14397602903811846
2021-05-28,IPOF,long,-0.18319088647962323
2021-05-28,BASI,long,1.1455283723919818
2021-05-28,GMDAQ,long,-0.22646013044763702
2021-05-28,VTRU,long,-0.0028925987985211066
2021-05-28,TPGY,long,-0.5289629438384373
2021-05-28,AACQ,long,-0.069329523161201
2021-05-28,BTEGF,long,1.78603501237342
2021-05-28,RTP-UN,long,-0.15749656217598484
2021-05-28,AACQU,long,-0.07526737430593511
2021-05-28,SMTS,long,0.0460117921863612
2021-05-28,FIIIW,long,-0.572606164031407
2021-05-28,GSV,long,-0.16477635871378427
2021-05-28,JP,long,-1.6728397653986704e-05
2021-05-28,GEHI,long,0.647346123456997
2021-05-28,GMDA,long,-0.22646013044763702
2021-05-28,SPFR-UN,long,-0.06886334748023293
2021-05-28,NEBCU,long,-0.052801664899391976
2021-05-28,PTNR,long,-0.12796974759328816
2021-05-28,NGACU,long,0.0013563458219663094
2021-05-28,RNET,long,0.6054770664702083
2021-05-28,ATIP,long,-0.07199072457293132
2021-05-28,PLNHF,long,0.16009393557237073
2021-05-28,OTMO,long,-0.009056108702821142
2021-05-28,AVAN-UN,long,-0.05716793571038703
2021-05-28,CRSA,long,-0.03667423766800293
2021-05-28,XYLO,long,-0.12195443276039974
2021-05-28,DXF_old,long,0.205127927966823
2021-05-28,TNP,long,0.12335428727274178
2021-05-28,ELMSW,long,-0.572606164031407
2021-05-28,NGMS,long,0.6645941448899406
2021-05-28,RAACU,long,0.007215577839818188
2021-05-28,BLU,long,0.2948638965450081
2021-05-28,MOTN,long,-0.01978078430127772
2021-05-28,FAII,long,-0.07199072457293132
2021-05-28,LEJU,long,-0.13049713617262892
2021-05-28,AMCN,long,0.4611871982072664
2021-05-28,NEW,long,-0.6904525882167429
2021-05-28,RWBYF,long,0.6543921872180336
2021-05-28,RTP,long,-0.1453179019821058
2021-05-28,ERF,long,1.096610950998444
2021-05-28,VSPRU,long,0.15511552245812554
2021-05-28,CFACU,long,-0.03914251076772124
2021-05-28,SRACU,long,-0.44488596307115225
2021-05-28,VACQ,long,-0.025816009209331026
2021-05-28,TUFN,long,-0.27163457644173705
2021-05-28,AKU,long,-0.07641196671169692
2021-05-28,VWE,long,-0.002225301454955142
2021-05-28,PNT,long,-0.26224551202008195
2021-05-28,MGIC,long,0.06097466017118891
2021-05-28,DESP,long,0.12816019645334786
2021-05-28,TMDIF,long,0.12280696739939723
2021-05-28,EMPW,long,0.0019708337887296423
2021-05-28,GNOG,long,-0.33790885107819724
2021-05-28,MRACU,long,-0.07716859554758415
2021-05-28,NTP,long,3.5973956586329967
2021-05-28,RKLY,long,-0.01594804105170755
2021-05-28,VACQW,long,0.3003739421412568
2021-05-28,SRAC,long,-0.4199286184934147
2021-05-28,AACQW,long,-0.2164834225288701
2021-05-28,AFMD,long,0.5219191161710139
2021-05-28,AXU,long,0.009463713144399533
2021-05-28,RACA,long,-0.26224551202008195
2021-05-28,AVAN,long,-0.05781871657742721
2021-05-28,CGRN,long,-0.3432687055597248
2021-05-28,VSPR,long,0.10433238795064992
2021-05-28,PTNRY,long,-0.12796974759328816
2021-05-28,FCACW,long,-0.29339696745831656
2021-05-28,OBSV,long,0.3862092004053028
2021-05-28,IMV,long,-0.21103896626655694
2021-05-28,AVPTW,long,-0.443754823328685
2021-05-28,GHVIU,long,0.3709340862329922
2021-05-28,HEC,long,-0.08487788401402196
2021-05-28,VACQU,long,-0.0068913560878642866
2021-05-28,SMTSF,long,0.04605225094291976
2021-05-28,SGOC,long,0.21272826936367673
2021-05-28,NGAC,long,-0.02012828735881611
2021-05-28,QNGY,long,-0.0594784238951136
2021-05-28,VYGG,long,-0.03864355680755571
2021-05-28,CCAC-UN,long,-0.027441596253892975
2021-05-28,SNPR,long,-0.06261182207537441
2021-05-28,FIII,long,-0.27753646332405446
2021-05-28,HOLI,long,-0.09370839784718898
2021-05-28,FLY_old,long,0.6956669108807201
2021-05-28,TLC,long,0.30859010624317085
2021-05-28,REDU,long,-0.45596780942423776
2021-05-28,PHXM,long,-0.36457771522633964
2021-05-28,CPLP,long,0.5626836798640189
2021-05-28,LAAC,long,0.185868842073593
2021-05-28,STPC,long,-0.0664818364148052
2021-05-28,FRPRF,long,-0.3367347311149377
2021-05-28,CDTX,long,-0.13844269554197253
2021-05-28,NSTB-UN,long,-0.03135233271714932
